,ACH-000012,ACH-000015,ACH-000021,ACH-000030,ACH-000035,ACH-000086,ACH-000092,ACH-000150,ACH-000153,ACH-000187,ACH-000706,ACH-000257,ACH-000261,ACH-000264,ACH-000861,ACH-000290,ACH-000292,ACH-000311,ACH-000319,ACH-000331,ACH-000335,ACH-000378,ACH-000390,ACH-000395,ACH-000414,ACH-000416,ACH-000434,ACH-000444,ACH-000448,ACH-000454,ACH-000463,ACH-000481,ACH-000496,ACH-000510,ACH-000511,ACH-000521,ACH-000528,ACH-000585,ACH-000589,ACH-000596,ACH-000627,ACH-000638,ACH-000639,ACH-000648,ACH-000662,ACH-000665,ACH-000677,ACH-000681,ACH-000695,ACH-000718,ACH-000747,ACH-000766,ACH-000767,ACH-000769,ACH-000781,ACH-000785,ACH-000787,ACH-000790,ACH-000791,ACH-000800,ACH-000837,ACH-000840,ACH-000841,ACH-000843,ACH-000851,ACH-000853,ACH-000858,ACH-000866,ACH-000867,ACH-000869,ACH-000878,ACH-000888,ACH-000890,ACH-000900,ACH-000901,ACH-000912,ACH-000916,ACH-000921,ACH-000924,ACH-000929,ACH-000980,ACH-001075,ACH-000143,ACH-000251,ACH-000337,ACH-000339,ACH-000757,ACH-000872,ACH-000975,ACH-001555,ACH-000029,ACH-000700
ACH-000434,0.7306045596740968,0.7274644258802005,0.7084767820307706,0.7469257772929692,0.700191309063089,0.7148514109500489,0.7294024231920857,0.6718252413526863,0.598231297465813,0.6539781697441199,0.7346717719999067,0.5840322102394347,0.7526889291971608,0.7391315273207745,0.7099028515589255,0.7516288386778359,0.6593376314303696,0.6587540411859263,0.711650901346243,0.7569117953011147,0.6500971048279611,0.6840374801417672,0.7192541007656698,0.637568378092107,0.6976648603931918,0.7647724215079316,1.0,0.710461725542632,0.7304916652393755,0.6729715488302429,0.7157296067963733,0.7165954768703392,0.6979244600109298,0.7479767478688479,0.7358998683486974,0.6787296185560938,0.7450577506053163,0.7151114869512786,0.7128285685967687,0.6652846905013267,0.7048341677742347,0.7064474675183067,0.7402802745167635,0.6627810240652138,0.5654321896545436,0.7359700276899958,0.6958385952988244,0.6851616571614312,0.5849547009201816,0.6846286742411978,0.718621227287222,0.725841167121694,0.684145270016507,0.6901190070553856,0.7440539009340714,0.6818883582436047,0.7391774479392654,0.6639278606501745,0.7131071359005284,0.6561199120619723,0.7268048177148271,0.6457614195042171,0.6760891899779232,0.7055664840399384,0.6969993654616038,0.7433457126576544,0.7266656796531547,0.7597406870257072,0.7536637100214407,0.6889144478049161,0.6312881749018759,0.7461926788313378,0.7012951796838051,0.7054457581735241,0.7368669612441302,0.7380538493097731,0.5020936994092478,0.7286951918321081,0.7311239627944631,0.635102271559824,0.7505509628092943,0.6748609816646344,0.6822724416004657,0.6392872020324109,0.6750713508969064,0.7696532667178222,0.6624960735042935,0.7159857232429702,0.7340757333178323,0.6407064276877497,0.7455937559783778,0.5998746496528534
ACH-000444,0.7448210146983201,0.7463619313354866,0.736169638888021,0.7564976072816236,0.7081328976053973,0.7131121301963363,0.7297040489983425,0.7016209210587634,0.620407501488178,0.6753623740689799,0.7536093317848703,0.6161954813574004,0.7707955361610827,0.7598868059833177,0.7227119215595007,0.7640352291207666,0.6909668131601214,0.7037369074882033,0.7339237603856371,0.745723307279753,0.6578289266844438,0.6887264919403626,0.7424198897711347,0.6585591188583451,0.7375506619217218,0.7832735406664979,0.710461725542632,1.0,0.756816996089798,0.6857994527640479,0.7510893230079396,0.7206055279525839,0.7184919619781767,0.7627579030478515,0.7616144325280584,0.7059672722030287,0.7884976848008411,0.7418581923493306,0.7488230833206434,0.6725692338571059,0.7352200532240996,0.7064229172478675,0.7575741099097618,0.6850155679198728,0.5758406101132539,0.7522732080640349,0.7142155463968587,0.7290645407711274,0.6020526378657077,0.7067541974761717,0.7260088570529871,0.7367659164941072,0.6934168726471518,0.715435986586549,0.778721870506788,0.7056478489612035,0.7581885010640015,0.6856467928907308,0.7422207807222934,0.6479075153110786,0.7633249229173037,0.6609524364922412,0.6920231383312855,0.7251982745638555,0.7208908633234227,0.7402970414033422,0.7528551831539194,0.7740147889828392,0.781544920429598,0.7190573381407032,0.657560458024805,0.7693292232836849,0.7247411380237153,0.7104616584866704,0.7500612071025184,0.7581802966647615,0.5125618220199599,0.7509234179440716,0.7468564570245527,0.6569920011754382,0.785718615767549,0.7006005282501364,0.7030068559041783,0.6507886472254183,0.6683889604180484,0.7808014184769616,0.6699138689754208,0.7418695356918497,0.7528301225638107,0.669429332722627,0.7607628145515384,0.5888542437970977
ACH-000448,0.7807825950878036,0.7673205792312026,0.7568589688963083,0.7991843070973873,0.7412823710279985,0.7423886630413951,0.7788086496821836,0.7153404118409928,0.6367974402274106,0.6992993205443333,0.7830388060498271,0.6251032613078079,0.8099165099110981,0.7922518271225031,0.7553051911546834,0.8103196483182856,0.7046298056314503,0.7252132380203669,0.7557517420724884,0.7781543283354446,0.6811460798367586,0.7007960461846884,0.7869072274288424,0.6885864030958996,0.7737306805697463,0.8191824099826333,0.7304916652393755,0.756816996089798,1.0,0.7071855785694864,0.778958936713939,0.773806948300475,0.7539849658444547,0.7835624522878385,0.7862788986838165,0.7245186529637684,0.811613557448286,0.7879324735391098,0.7786437790091347,0.7022489927987235,0.7596765350659206,0.7502143175264959,0.8037271183484072,0.7124317871166764,0.6029774687794505,0.792888014053191,0.7412498460778109,0.7503729876838514,0.6370972784404249,0.7364414212897548,0.7600181345199251,0.7706891419607763,0.7289669347094437,0.7501299128776735,0.8106562337533452,0.7582010998339549,0.7851741993968009,0.7103696845740824,0.7841198694961338,0.6795175074893834,0.7764108590413324,0.6807874917741236,0.7396025036975957,0.7534473117649018,0.7466317121763824,0.7709516690490326,0.7784251700585014,0.8063315027830806,0.8277581263321317,0.7507364303679873,0.6567569510996643,0.800313325272911,0.7235969139104741,0.7495494559562323,0.7959201255543137,0.7928421271432646,0.5395429156838177,0.774226786263632,0.771887635689825,0.6904380604403161,0.8120813552501446,0.727081298887781,0.7244994221375455,0.661936666735287,0.6976742753365617,0.8136465924939202,0.7019681098310294,0.7639261900389068,0.784780289448295,0.684606683620671,0.7917979666219495,0.5951395266017803
ACH-000454,0.7067178052591334,0.7170823373078612,0.6902628106088289,0.7334514540114528,0.6971601818593532,0.707529246243744,0.7189487526522601,0.6598068876113514,0.582804682221912,0.6344518628150471,0.7180887080986976,0.5652070207485492,0.7129729542019292,0.6977097478517952,0.6988456767725706,0.7131276936661266,0.6574592982018521,0.6420342667728665,0.6877785642561878,0.714830261212003,0.6499481951537321,0.6566708452311814,0.7215697610676007,0.6255304771404693,0.6677230384272117,0.7359617562002393,0.6729715488302429,0.6857994527640479,0.7071855785694864,1.0,0.6910186131793462,0.7009406345862602,0.6850756470357331,0.7114260567945511,0.6977416915715814,0.6537199164103046,0.7296632021876044,0.7076815355085647,0.7084860917780523,0.647092280532235,0.6914804736277115,0.6907248374606241,0.7083413966975936,0.6361919242429827,0.5604456442381462,0.7337110213363068,0.6827092893229594,0.6587055303328778,0.5725981400834391,0.6605769066546283,0.7101174665614101,0.6952357610250481,0.6529309999109301,0.6769614608757933,0.7194621575913934,0.6674653646681787,0.7291920836708047,0.6499202921200162,0.7082481488052101,0.6515009387694867,0.707905305450833,0.6338517521383045,0.6586727037111272,0.694613238271639,0.6853286281703771,0.7189278970672993,0.7175729776933993,0.7250730708335359,0.7206123431343247,0.6814938146230074,0.6153559034665717,0.7167655147020808,0.6401333167646026,0.6944175854513309,0.7036524584249639,0.7105242734620062,0.4885740897041292,0.7011691597062018,0.7080994528821019,0.6330089715917911,0.7286961550226708,0.6515352393698053,0.664321877284561,0.6173733046970281,0.641941482968851,0.7330913579321305,0.6658464180955431,0.6829766196127679,0.724918255749587,0.622405470991987,0.712710696885601,0.5853783045204568
ACH-000463,0.7659268927605114,0.7603229174838015,0.7502259024402845,0.7756035550138959,0.7101365288705199,0.7395718816073299,0.7614749359098868,0.7026147786563023,0.6273740204056164,0.6840879660240172,0.7576106468976803,0.6103189223640068,0.7903316752630221,0.7730461759297373,0.7564181515561188,0.7848435624444945,0.6967074721412195,0.7204622401067126,0.7365357133353158,0.7689954985751095,0.6752748396633322,0.6954102377176363,0.7625277332316559,0.6679702116415626,0.7567413980481698,0.8044409038001631,0.7157296067963733,0.7510893230079396,0.778958936713939,0.6910186131793462,1.0,0.747934899331514,0.7437843818202408,0.775710520142895,0.7762997501422035,0.7285018766066906,0.789018917037801,0.7533269977633272,0.7630047680510789,0.6933103355947067,0.7484317718591994,0.7294159782384048,0.7804359895074083,0.706930483666044,0.5881639682460414,0.7638932390497738,0.7233297250036689,0.7524876421316173,0.6102689655744599,0.7253481262009268,0.7500928261412797,0.7595201390094634,0.7079427286970322,0.7270401722458152,0.7965061533274221,0.7355286882753166,0.7717929332039415,0.6939926250139004,0.75335475566419,0.6615363945397716,0.7651507727912152,0.6727502334704855,0.719652244238999,0.7332629295697983,0.7429809564644887,0.7645421018340106,0.7599362756760782,0.7794487083524804,0.8071494248680241,0.7327308394026467,0.6493640391102209,0.7915492740917556,0.7300311237634195,0.7305667228776858,0.7685240235500049,0.7759063431891103,0.5163291165710217,0.7627409365770084,0.7601000639495762,0.6719369462333389,0.7971613168914284,0.7183566560509669,0.7067532848640787,0.6584529579592722,0.68275329366506,0.792166915992518,0.6861058448922073,0.7488835897435491,0.7677769719527218,0.6755905002153827,0.7800942496124131,0.6027596624865953
ACH-000481,0.7673325134187724,0.7453716598300074,0.7186298937432776,0.791645489430594,0.7245329343086797,0.7587318351947515,0.7633044278374634,0.6716655740686636,0.6299005585888156,0.67954978538802,0.7646913681066827,0.635960536875497,0.7970212552219861,0.7820327851668917,0.7531791291283657,0.7924423923126201,0.6991714114660208,0.6955879334203213,0.7373838188288903,0.7622122084038029,0.6905943789251624,0.6855068392421226,0.7695538839191002,0.6755661702141043,0.7373667427648077,0.7875736614802552,0.7165954768703392,0.7206055279525839,0.773806948300475,0.7009406345862602,0.747934899331514,1.0,0.7367642518157816,0.7651217099614258,0.7570988465897548,0.6942987458915784,0.7877438250913263,0.754134417153859,0.7580582131882788,0.6977306018841339,0.7333918384073495,0.7529318958551211,0.7831171847527988,0.687638451537026,0.5972327498604124,0.7814158030231103,0.7231501491973661,0.725349313308184,0.6217057853542973,0.7310541379289293,0.7624714948713142,0.7562544797021957,0.7125672757080864,0.7384430731386021,0.7885944805402348,0.7273280964730918,0.767760819224716,0.6978473347229085,0.7618686875301469,0.6744656042421124,0.7517315473892189,0.6670180887192297,0.7239030128552889,0.7353481309898033,0.7364047411388494,0.7567821166729053,0.7609942629764269,0.7935712381002828,0.8036443137129475,0.7325573692582349,0.6449624806134452,0.7796425500127916,0.7070116165150336,0.7476804515493485,0.7772833750171327,0.7814247385767026,0.515046080924371,0.7585468807496705,0.7526978682750142,0.6705042979601895,0.7885708974671003,0.6985150895354446,0.7070188311066933,0.629700911403427,0.6790553945206833,0.7817325483843764,0.704405540932548,0.7524827576318779,0.7659023038096711,0.6661120094901762,0.7777083081066503,0.599567832416781
ACH-000496,0.7506036679424889,0.7349520726030678,0.742748287474088,0.7684208339789141,0.7329190805368029,0.7295030186341234,0.7537676887178831,0.6899992474405258,0.6302753126510948,0.6742306674976575,0.739429806182393,0.6155388858947803,0.7641065090329309,0.7394764562842816,0.7563870173806669,0.7623482909561424,0.6939697217971125,0.7476925925825577,0.7169022778765789,0.7647983299469528,0.6756265726697194,0.6769260403276276,0.7486795264292747,0.6757516911815642,0.7871763399597727,0.7805578839322433,0.6979244600109298,0.7184919619781767,0.7539849658444547,0.6850756470357331,0.7437843818202408,0.7367642518157816,1.0,0.7559416911633653,0.7523941859604703,0.7613028297432691,0.768701254480529,0.7604342524003849,0.7707627918088426,0.6777249689843797,0.7384056921498521,0.759437729556553,0.764388233409735,0.6929888994019536,0.57817860185273,0.768349923678336,0.6918349197643876,0.7635463899726342,0.593146544072248,0.7399651224787834,0.7464980825316154,0.768298618865856,0.689886084894453,0.7298202784457996,0.8105004156469003,0.761712650571252,0.7652736596251988,0.6687498247227226,0.7832220444667636,0.6440604465345485,0.7842538624887765,0.6717563473274613,0.7626813795758683,0.7123695473885928,0.7510717588769933,0.7441173700140613,0.7246138520938457,0.7638058323428096,0.775684113551394,0.7214608894204815,0.6265863438106172,0.7736081050413085,0.7164032817332239,0.7478842083221394,0.7824226281188829,0.752781098551951,0.5096707578713473,0.7393941361049206,0.7279988037117118,0.6430024243666507,0.7631311894416893,0.7148382103923154,0.6917806167107312,0.6583473403072374,0.6556000757717951,0.7876516842578627,0.7163944608482642,0.7457306669879368,0.7630569941751947,0.6724086776809359,0.7521166750638244,0.5744007447137666
ACH-000510,0.7922972806885968,0.8097297096511276,0.7793955211333634,0.821770599702695,0.7592183333424594,0.7753169696889662,0.7936388827627492,0.7167437261860767,0.654718312002596,0.7000467681342158,0.7832545167839065,0.6257961264280788,0.8049540932544202,0.7891898152394277,0.7752333832549703,0.8008702759412953,0.7386123768518607,0.714724784389764,0.7700976815102994,0.7622891877067622,0.6917571055586206,0.7292936272448767,0.7912944141950611,0.6872172557248238,0.7614940516895705,0.825386492255203,0.7479767478688479,0.7627579030478515,0.7835624522878385,0.7114260567945511,0.775710520142895,0.7651217099614258,0.7559416911633653,1.0,0.7865775000726788,0.7260675982093786,0.7966960457291062,0.7803018365038132,0.7784472000265303,0.7087804648264612,0.7730985592947002,0.7522296083142805,0.8000103128231743,0.7159782605645227,0.5912890444312322,0.7902702145087217,0.7601898083927958,0.7611160755823353,0.6261557525980073,0.7189323375962164,0.7899878300511016,0.7833516233885606,0.7431856719354754,0.7634480593584172,0.8176316951254414,0.7379301248600028,0.7965742393375004,0.7202064306223209,0.7804668524005826,0.6822452126922572,0.7945199223180204,0.6859411686204978,0.7341486667064431,0.7643656337965946,0.7472927206898754,0.7752157053229516,0.7850648829890069,0.8072646487210211,0.821422711418504,0.7530525746217074,0.666715187814665,0.8006721356970031,0.7671703142322351,0.7669758423376879,0.8009352647324729,0.8049595316621613,0.5289565202122336,0.7779849838815611,0.7959193457826104,0.6804894582861049,0.8204033848181058,0.7254477979858345,0.7279842213171969,0.6797114611703465,0.6937244339281667,0.8116672742800816,0.7234659543847907,0.7893917580599619,0.7964476317441767,0.6884970953897003,0.8078298458274762,0.6166442716916073
ACH-000511,0.7760903968316865,0.7611554137526231,0.752583125458131,0.8038616384517284,0.728665747006006,0.7530534365493022,0.7848532898566619,0.733399856379543,0.6520042780116402,0.6970205318053183,0.7897042567390123,0.6282817090855759,0.8079968636055606,0.8012341515649708,0.7526474123864367,0.8061149116662037,0.7528662940650865,0.7160908490332872,0.7598519466781082,0.7889751644336455,0.684314103035221,0.7023442347957136,0.7672847669634384,0.6926086910116774,0.755015826367186,0.815847787455104,0.7358998683486974,0.7616144325280584,0.7862788986838165,0.6977416915715814,0.7762997501422035,0.7570988465897548,0.7523941859604703,0.7865775000726788,1.0,0.7264953468248274,0.8022113777676575,0.7774564532193601,0.7714999993891357,0.7035314089602345,0.7673540754426109,0.7379731152957871,0.8065199529857128,0.7204317860837925,0.6075027451792869,0.7775786068205615,0.7294710631996912,0.7433721592973378,0.6331340718636854,0.7465700689886584,0.7518584125733282,0.7679755948968615,0.7166515700179741,0.7398455132642029,0.8023387186014314,0.7362167010869503,0.7864643265552803,0.7445442965686881,0.7652098510162016,0.6671478319248865,0.7711691003682737,0.6847529594844619,0.7213803743154178,0.7474145716385994,0.7392979472361607,0.7899412236594782,0.767666409062925,0.8036931502923605,0.8175580526240337,0.7314991961589633,0.6597707203271738,0.8030330175179793,0.7402654052915679,0.7362422885497645,0.7878623123489461,0.7955789791711549,0.5258503056055008,0.7820446548880378,0.7742315989985088,0.6770247769742713,0.8059164722123946,0.7256077541125794,0.7248330680841609,0.6849821504808352,0.6810565392765959,0.8107044463574756,0.679645078765432,0.7620629129858674,0.7821944717314835,0.6885546225079067,0.7948664898827806,0.6070278599212849
ACH-000521,0.7230668614145531,0.7113319852670577,0.7322994655454492,0.7403545631235303,0.7071865095752202,0.7031433464981959,0.73538778671148,0.6881733788846113,0.5852308697413938,0.6510487378866265,0.7266867204730115,0.600719252728345,0.7314015617115054,0.7335402365414637,0.7136659178919893,0.7377993843244276,0.6585755616454101,0.7378741751171384,0.6838222064089824,0.7347855706899902,0.6314107457532516,0.6580467222981159,0.7273110767057719,0.6661768775218109,0.7682054214137862,0.7626373487954738,0.6787296185560938,0.7059672722030287,0.7245186529637684,0.6537199164103046,0.7285018766066906,0.6942987458915784,0.7613028297432691,0.7260675982093786,0.7264953468248274,1.0,0.7513619621780435,0.7254497862489072,0.7573638721540554,0.656293144443477,0.7391776663558468,0.7206741974417716,0.7377066285746681,0.6832371708695042,0.5707284198169709,0.7018847168569677,0.6630970529067498,0.7545365830607974,0.5851851588406387,0.7285950904373241,0.7184278846056095,0.7332619648648097,0.6740253897145532,0.709921439772898,0.7827960053814856,0.747276384433135,0.7562722043087643,0.6407086901291053,0.7648105908175451,0.6399323896080289,0.7763401307982021,0.6359667299621828,0.7222210995315106,0.6944090777661541,0.714080672075813,0.7196046122386554,0.7184848060789157,0.745811917491591,0.7512194459510579,0.6990485574407672,0.5999201874348656,0.7563175697959403,0.6918784407155609,0.7192957393372251,0.7356791609793221,0.7271936295307923,0.5053572736410908,0.7224955296173952,0.7255938549346718,0.6301612715665362,0.7465509129187266,0.6841714986869961,0.6688958329665622,0.6482909168186031,0.6345905742018719,0.7643064863641735,0.6779203638932658,0.7128319244635872,0.7479780359547022,0.6543836612193817,0.7370744228055082,0.5759313796878969
ACH-000528,0.8129166435887843,0.7905612663253065,0.7927311946132996,0.8339045859066444,0.7558576382126617,0.7706191650613489,0.7940479597120452,0.7244238020815753,0.646317467666076,0.7356594207728023,0.799133422177806,0.651205152281716,0.8276541699395293,0.8140907804526478,0.8013072116231427,0.8206702809326296,0.719068396677793,0.7608285268700455,0.7642247172125092,0.7993598482551462,0.6902397129648187,0.711725329028897,0.7918695613737629,0.705685880737214,0.7947307162854654,0.833057423737849,0.7450577506053163,0.7884976848008411,0.811613557448286,0.7296632021876044,0.789018917037801,0.7877438250913263,0.768701254480529,0.7966960457291062,0.8022113777676575,0.7513619621780435,1.0,0.7953137776348382,0.7961776132624162,0.7160926821777863,0.7950149096161936,0.7737911256346078,0.8153151549241469,0.724538796475576,0.6148462120827193,0.8061721385430528,0.7568830525017411,0.765017881034025,0.6334422631224811,0.7630170760019515,0.7932603487314551,0.7781088212365252,0.7379877229863588,0.7993916451983059,0.8335487193871676,0.7756607006924006,0.8183776552577028,0.7256099748348563,0.8068964853960972,0.6958255821479626,0.8210735619106602,0.692065992757653,0.7614750850312445,0.7686949476204489,0.7909878562023273,0.7923025082586305,0.7988495866507136,0.8212551823833847,0.841172691225394,0.7695757720539649,0.6657791937167002,0.8127229663797185,0.7536946466652782,0.7752254686013915,0.8244825328821007,0.8033316087831698,0.5365153032465796,0.7955249889574739,0.8009435275771168,0.6893107861303597,0.8316890253928336,0.739784957214504,0.7357034628201813,0.6848703663425961,0.7080917865951794,0.8409299919018383,0.7359763122863444,0.7908455691470216,0.8048531170497324,0.6957706245748233,0.8176572582969484,0.6029343634320925
ACH-000585,0.7770187277891782,0.7681708965790692,0.7611564562313433,0.7881215620045593,0.7293467199619301,0.7672814059637351,0.7700874394776086,0.7176965634676119,0.6352647061257702,0.7095185762317714,0.7778073791753525,0.6239317727667514,0.7974350807780253,0.7639551598239336,0.7718035904882802,0.798776905049441,0.7093074038817762,0.7123048573502042,0.7619710009299664,0.7757779693875074,0.6717792058687612,0.6973431337514531,0.7649454316796815,0.6795437240642634,0.7624556534085225,0.80883170753141,0.7151114869512786,0.7418581923493306,0.7879324735391098,0.7076815355085647,0.7533269977633272,0.754134417153859,0.7604342524003849,0.7803018365038132,0.7774564532193601,0.7254497862489072,0.7953137776348382,1.0,0.772597727476238,0.7016543797908004,0.7691877321479708,0.7422659135170381,0.7940186946621962,0.7042208967453873,0.5950014033374963,0.771230492661107,0.7255100177695183,0.7459980048994204,0.6214540311075476,0.7295337864113404,0.7527287780862726,0.7573121449121837,0.7184664315813857,0.739493827836168,0.7936074106402069,0.755274445588106,0.7820201730968305,0.7013581154437514,0.7646317810606611,0.6636657776924405,0.7746535198164949,0.6749970979788369,0.7319997109262721,0.7486835837693565,0.7259598984256812,0.7808806694139913,0.7609948934720764,0.8035859871574951,0.8056009866025953,0.7371496904498067,0.6461014549833012,0.8033474014059601,0.7113169703141394,0.7405645378663587,0.8084363159397193,0.7869697655127249,0.5269093994403835,0.7642669280534,0.76688468742072,0.6802543714272381,0.8053718859239454,0.7202310461469117,0.7171934794262871,0.6756416920006473,0.6767233847018994,0.8008486588248596,0.6933652035360892,0.7665762735331119,0.776341788469826,0.6757530742086741,0.7948144233021804,0.5956662350647874
ACH-000589,0.7746046446141056,0.7649306588542233,0.7678334631184781,0.7892756204806155,0.7406202623508739,0.7447400157398278,0.7632093380494711,0.7083386777784952,0.636903018140375,0.6869563166551685,0.7755893039432281,0.6252820039433346,0.7882619092502546,0.7776292404427384,0.7572041828086256,0.7892203644915964,0.7116557197557362,0.7575137051540005,0.7356223046018053,0.7582095814389362,0.6768162555089499,0.700870046602454,0.7718103976090308,0.6852786719631593,0.7964611266896211,0.8002015720113289,0.7128285685967687,0.7488230833206434,0.7786437790091347,0.7084860917780523,0.7630047680510789,0.7580582131882788,0.7707627918088426,0.7784472000265303,0.7714999993891357,0.7573638721540554,0.7961776132624162,0.772597727476238,1.0,0.6942884998822103,0.7514110668303287,0.7664528336807983,0.7826915568421481,0.7028457245277802,0.5979421057578688,0.7704704870625031,0.7232317628252202,0.7722063292402823,0.6043246277621568,0.7462905782167445,0.7562149272051087,0.770024663064041,0.7167695549108678,0.7414745203756663,0.8175475581026006,0.7736473918545465,0.7844546941315158,0.6957768198589346,0.7973314333288752,0.6724117705216133,0.8024102697507108,0.6842367723730385,0.750252885908605,0.7436465011084756,0.7435889918842359,0.7621334427373818,0.7728136093538158,0.789473330899902,0.8059039242078043,0.7421435901259633,0.6559494767490534,0.7859973549099005,0.7245098991970312,0.7635754827615611,0.7857969566138158,0.7775554079286324,0.5349361022685535,0.7633523315825848,0.7567677977145324,0.6771337411653552,0.8020205521646433,0.7174094218804458,0.7068506921815156,0.6690090378199008,0.681752821287699,0.8022887291663664,0.7242695233189778,0.7629151446914657,0.7761684753002899,0.6781396735227851,0.7814595019251647,0.5929305050905249
ACH-000596,0.7198645615715509,0.689145150047183,0.6733906745945758,0.7163517138674841,0.6631577176779773,0.7019591199540269,0.7069947056807678,0.6537650415593894,0.5725589504410461,0.6154570281113094,0.6964440075628068,0.5752681674775248,0.7154850202110125,0.709914814809489,0.6716927563621452,0.7197418041100583,0.6490536755433007,0.6470850102862672,0.6831528930838432,0.6958447538423307,0.6217981747609879,0.6659511602947557,0.7035500589650509,0.6363779229443695,0.6713427193420538,0.7298715443393539,0.6652846905013267,0.6725692338571059,0.7022489927987235,0.647092280532235,0.6933103355947067,0.6977306018841339,0.6777249689843797,0.7087804648264612,0.7035314089602345,0.656293144443477,0.7160926821777863,0.7016543797908004,0.6942884998822103,1.0,0.6908473813228317,0.670678264634605,0.7124795294556565,0.6405699800655875,0.5673043384537951,0.7038624431216932,0.6576223973486778,0.6712748605430988,0.5725737225932801,0.6728741945560806,0.6914711868272173,0.6929139786729356,0.6703428685067165,0.6689679326253671,0.722728273271518,0.6681464855783731,0.7111526797183468,0.6417785991720435,0.695662126271613,0.639860528566514,0.7011597183409154,0.62918121448395,0.6706014342742044,0.6746886544907882,0.6690702265080897,0.7107693075251067,0.6980735022397875,0.7292179846186134,0.7247970465041256,0.6660337456822782,0.5941149520934373,0.7226088712779947,0.666689073758296,0.6784857979335223,0.701661702010725,0.7227694466061166,0.5001461855677113,0.6991704646591353,0.6888371257453325,0.6254227485848469,0.7137040634517409,0.6671050594702267,0.6550582633457374,0.5998080124252769,0.6512315802239611,0.7064383581959144,0.6336956638159296,0.6890328371812664,0.7003973668813676,0.625338846202144,0.7395550429270258,0.5910530684552642
ACH-000627,0.7672077071130715,0.7599619664461666,0.755783293103128,0.8052935638656831,0.7175990424457872,0.7509249017242088,0.771837050261692,0.711233264065519,0.6213702020651143,0.685085052225962,0.74046104161309,0.6229111269708174,0.7653547771058906,0.7443302767854221,0.7617937965167978,0.7613964616818085,0.7028310323572966,0.7169810073519032,0.7221572333551095,0.7485541420176949,0.6722321407924495,0.6911369495804722,0.7389443837408399,0.7025242656292578,0.7560094539769407,0.7852596818875148,0.7048341677742347,0.7352200532240996,0.7596765350659206,0.6914804736277115,0.7484317718591994,0.7333918384073495,0.7384056921498521,0.7730985592947002,0.7673540754426109,0.7391776663558468,0.7950149096161936,0.7691877321479708,0.7514110668303287,0.6908473813228317,1.0,0.7318252012264882,0.77258781655707,0.7017021849507521,0.6011531859737659,0.7491549277852273,0.7162828792654604,0.7425524102792443,0.6025432313475484,0.7285803547859102,0.7435603138669106,0.7435940273093853,0.699015270603034,0.7678340202908903,0.7879019570058353,0.7352113103687558,0.792614897965271,0.686863982002299,0.7534013485211958,0.6677922893774692,0.7832696005905704,0.6476067675354634,0.7261396809374941,0.7192350573610713,0.7524128554916432,0.7638860872281955,0.7501846987134527,0.7646872766541754,0.7712022421077721,0.7149918245637826,0.6540145838462991,0.7721450931825282,0.7260667978672306,0.72243686022296,0.7880651759520204,0.7627155395106818,0.5056827891439059,0.7542463385160154,0.7652873001721643,0.6490872218480845,0.7751719049835075,0.697418497163089,0.6973009107708787,0.6734765796705788,0.6595118593455516,0.7902513634388184,0.6800814829492686,0.7525589986035635,0.7759208750851917,0.6717325332359669,0.7725785068285353,0.6050254126855446
ACH-000638,0.7700435888128727,0.7407075919796098,0.7642962969857368,0.7738112704486564,0.7338220564764683,0.737546934832833,0.743381833917673,0.6776541623784923,0.6271246403830409,0.6704775897277382,0.7439693435129794,0.6109725480164034,0.7687726313628004,0.7549923516813681,0.7618584190332519,0.7444223615697835,0.6789019851659702,0.7416568847092356,0.7118605964775151,0.7469951801540545,0.6693285837840262,0.6633595742552885,0.7542342846796931,0.6510541532749562,0.7788756834508433,0.7647267714383267,0.7064474675183067,0.7064229172478675,0.7502143175264959,0.6907248374606241,0.7294159782384048,0.7529318958551211,0.759437729556553,0.7522296083142805,0.7379731152957871,0.7206741974417716,0.7737911256346078,0.7422659135170381,0.7664528336807983,0.670678264634605,0.7318252012264882,1.0,0.7507526225194159,0.6835989379039049,0.5796699802351282,0.7593340633551083,0.7083449901261275,0.7323689760843896,0.5766484927291894,0.7386766681684376,0.7524952651381963,0.7598677037946358,0.6721614806879758,0.7422283033988611,0.792600261171317,0.7582953344079435,0.7485699735179802,0.6821648983056529,0.808408233185654,0.6455628792404133,0.7914922644329795,0.6451989960532343,0.7754266864545353,0.7176779608204161,0.7421277838085893,0.7411191660943425,0.736319345227931,0.7553400302480807,0.7638444225491623,0.7240177731698112,0.6256025198622682,0.7538828633024771,0.7059654121963864,0.7840966203422688,0.7649076142368199,0.7602320224453376,0.5182853048363025,0.7438896592653109,0.7265032504450107,0.640560326278863,0.7535416576506542,0.6840550322615119,0.6710955809633055,0.6472681349125387,0.6666562459744637,0.7860253764549912,0.7449878177201592,0.7434208251493118,0.7604164204181261,0.658105432621549,0.7621300500587809,0.5641719220494864
